"","ID","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"1798",1798,0.0175125330686569,0.0207640185952187,0.0221634164452553,0.0193116500973701,0.359077739715576,1.42877216339111,0.88578462600708,0.851799201965332,0.500276136398315,0.27920253276825,0,0.0394842594861984
"1799",1799,0,0.0225743025541306,0.0333949446678162,0.0320277690887451,0.333317303657532,1.28445062637329,1.18918142318726,0.743331384658814,0.826494789123535,0.344409441947937,0,0.0220641136169434
"1800",1800,0,0.0225743025541306,0.0333949446678162,0.0320277690887451,0.333317303657532,1.28445062637329,1.18918142318726,0.743331384658814,0.826494789123535,0.344409441947937,0,0.0220641136169434
"1801",1801,0,0.021149180829525,0.0232802212238312,0.0205422848463058,0.415185642242432,1.27060880661011,1.01207456588745,0.980374908447266,0.476091527938843,0.181520509719849,0,0.0237149596214294
"1802",1802,0.0166709408164024,0.0241779178380966,0.022589598596096,0.0193393960595131,0.635126113891602,1.19707908630371,1.09008312225342,1.05114603042603,0.57778058052063,0.261898732185364,0,0.0368472039699554
"1803",1803,0.0195738762617111,0.0224349245429039,0,0.0101438619196415,0.377219176292419,0.919103622436523,0.979032611846924,0.990480804443359,0.588308477401733,0.212363648414612,0,0.0284953266382217
"1804",1804,0.01623954474926,0.0230513021349907,0.0214503839612007,0.0201872989535332,0.615899801254272,1.66895484924316,1.09569520950317,0.961154079437256,0.435965299606323,0.236407089233398,0,0.0405608832836151
"1805",1805,0.0238827154040337,0.0190820798277855,0.0182034805417061,0.0155008211731911,0.186629545688629,1.3662389755249,0.973746204376221,1.16102361679077,0.527322196960449,0.193451511859894,0,0.0518198370933533
"1806",1806,0.0171301439404488,0.0198138147592545,0.0215161636471748,0.0202224284410477,0.381158423423767,1.5970217704773,0.891086292266846,0.935655784606934,0.474511957168579,0.294655895233154,0,0.0423969715833664
"1807",1807,0.0238827154040337,0.0190820798277855,0.0182034805417061,0.0155008211731911,0.186629545688629,1.3662389755249,0.973746204376221,1.16102361679077,0.527322196960449,0.193451511859894,0,0.0518198370933533
"1808",1808,0.0190916135907173,0.0188005834817886,0.0210306078195572,0.0171185746788979,0.228859925270081,1.51754627227783,0.809753704071045,1.05572309494019,0.544910955429077,0.239588928222656,0,0.0453218877315521
"1809",1809,0.0190916135907173,0.0188005834817886,0.0210306078195572,0.0171185746788979,0.228859925270081,1.51754627227783,0.809753704071045,1.05572309494019,0.544910955429077,0.239588928222656,0,0.0453218877315521
"1810",1810,0.0171301439404488,0.0198138147592545,0.0215161636471748,0.0202224284410477,0.381158423423767,1.5970217704773,0.891086292266846,0.935655784606934,0.474511957168579,0.294655895233154,0,0.0423969715833664
"1811",1811,0.0171587496995926,0.01896061450243,0.0210263952612877,0.0165050745010376,0.352733707427979,1.56089353561401,0.886795997619629,0.994381999969483,0.512699174880981,0.265351247787476,0,0.0432745903730392
"1812",1812,0.0171587496995926,0.01896061450243,0.0210263952612877,0.0165050745010376,0.352733707427979,1.56089353561401,0.886795997619629,0.994381999969483,0.512699174880981,0.265351247787476,0,0.0432745903730392
"1813",1813,0.0171587496995926,0.01896061450243,0.0210263952612877,0.0165050745010376,0.352733707427979,1.56089353561401,0.886795997619629,0.994381999969483,0.512699174880981,0.265351247787476,0,0.0432745903730392
"1814",1814,0,0.0195743605494499,0.0220422938466072,0.017200680077076,0.403478717803955,1.55966129302979,0.889138603210449,0.942176914215088,0.45260763168335,0.272792053222656,0,0.0425339132547379
"1815",1815,0,0.0195743605494499,0.0220422938466072,0.017200680077076,0.403478717803955,1.55966129302979,0.889138603210449,0.942176914215088,0.45260763168335,0.272792053222656,0,0.0425339132547379
"1816",1816,0.017116342484951,0.0187627822160721,0.0210826873779297,0.0199808523058891,0.382977676391602,1.65581569671631,0.895896053314209,0.985771369934082,0.51493444442749,0.275648140907288,0,0.04317507147789
"1817",1817,0.017116342484951,0.0187627822160721,0.0210826873779297,0.0199808523058891,0.382977676391602,1.65581569671631,0.895896053314209,0.985771369934082,0.51493444442749,0.275648140907288,0,0.04317507147789
"1818",1818,0.017116342484951,0.0187627822160721,0.0210826873779297,0.0199808523058891,0.382977676391602,1.65581569671631,0.895896053314209,0.985771369934082,0.51493444442749,0.275648140907288,0,0.04317507147789
